"Id","SalePrice"
1711,257456.579758996
1712,263130.691203297
1713,271908.03523254
1714,217848.597361363
1715,198456.13936946
1716,188136.293664281
1717,172908.061282638
1718,137072.385801983
1719,200661.269630627
1720,246081.648970345
1721,169317.251505786
1722,129812.265899386
1723,157181.102030303
1724,219331.240278357
1725,231123.635598084
1726,191326.315958549
1727,179827.108070208
1728,182543.571022189
1729,156622.367469546
1730,148379.871893651
1731,121496.320040337
1732,133895.087190476
1733,124828.103197036
1734,128984.905173005
1735,133425.483478388
1736,117349.218990421
1737,317313.109523809
1738,212721.566453782
1739,307289.267125625
1740,231380.298279654
1741,197985.840320911
1742,171926.795023097
1743,176978.843257938
1744,284454.049372222
1745,220215.345099617
1746,213557.894652237
1747,208200.084
1748,219910.586333333
1749,161893.048342562
1750,139854.75850432
1751,229380.574358974
1752,122650.292938584
1753,143022.731597042
1754,200926.458507937
1755,166371.420380952
1756,127827.023192063
1757,119510.692982747
1758,146630.057968254
1759,153457.856153128
1760,168077.13784127
1761,155160.785442613
1762,182297.454761905
1763,171710.71
1764,117229.842207577
1765,184395.965333333
1766,174503.524388889
1767,208028.262968254
1768,142278.007033265
1769,165365.622470588
1770,139572.059649639
1771,136992.434248862
1772,135224.974994987
1773,134951.31431351
1774,157861.953188904
1775,130886.195921245
1776,118923.89001998
1777,104980.761951613
1778,128865.363345717
1779,119416.397508396
1780,166465.388473389
1781,128263.325496202
1782,96351.6313925741
1783,139426.087547148
1784,98844.0687316527
1785,113971.491524949
1786,157514.197565217
1787,172881.447154618
1788,68761.2476666312
1789,100045.924671856
1790,85007.8929208791
1791,197095.046666667
1792,149764.315619048
1793,150505.553491453
1794,140781.429818301
1795,134851.71016468
1796,119804.337638095
1797,132095.536694881
1798,120539.059927994
1799,103831.143443676
1800,124693.021979889
1801,127314.800857143
1802,141003.801904762
1803,149015.614698413
1804,141254.692515744
1805,137076.76294188
1806,126863.980962467
1807,147347.674833333
1808,117497.20625
1809,118951.348606516
1810,148428.897042017
1811,122994.973705128
1812,109839.682730326
1813,128236.837063492
1814,86746.4678386768
1815,72047.669
1816,93505.9450297642
1817,140554.907738095
1818,142565.983973016
1819,126959.162714286
1820,77101.7387128427
1821,115573.928430911
1822,156588.692133333
1823,71068.1599833589
1824,134102.768556619
1825,136966.217714286
1826,103144.865354384
1827,106448.786449578
1828,143706.078121836
1829,117151.096374741
1830,144528.885690476
1831,157328.466833333
1832,132216.764666667
1833,154713.036807359
1834,125476.04505352
1835,160199.71425731
1836,131513.117276744
1837,97043.8285476191
1838,135071.670242857
1839,92030.1429271709
1840,163394.513452381
1841,139051.419556843
1842,99486.988726632
1843,142363.684571717
1844,134516.533390181
1845,140229.113106061
1846,152217.732380952
1847,157206.768376984
1848,68177.5099888535
1849,108269.366998484
1850,122063.634188223
1851,150049.448617586
1852,128654.517823308
1853,142177.038333333
1854,160921.603540165
1855,153896.863054545
1856,222934.421418803
1857,153410.515666667
1858,143964.811854401
1859,119521.473768254
1860,161650.731064835
1861,118866.960244444
1862,311016.445633333
1863,311016.445633333
1864,311016.445633333
1865,333215.2551
1866,333517.845737662
1867,245902.871364732
1868,315094.050536905
1869,203589.27628107
1870,230900.310701732
1871,254419.679563743
1872,172161.858596104
1873,228830.135485154
1874,138055.51452381
1875,192192.241057188
1876,194895.627018038
1877,215503.949362913
1878,212165.24666578
1879,126939.132712121
1880,132967.884709787
1881,243237.529984517
1882,244622.494832653
1883,199588.144195224
1884,212730.269187453
1885,244724.872343259
1886,286760.597519048
1887,206026.694057793
1888,272466.741701033
1889,170533.482383067
1890,128675.421447619
1891,145159.2
1892,113190.255932135
1893,128240.384577277
1894,132195.579895604
1895,147505.893187488
1896,132030.874631746
1897,137362.138388889
1898,122462.873660173
1899,139877.02072381
1900,130261.551751082
1901,156463.872667169
1902,142326.15147619
1903,218809.759
1904,126391.008342995
1905,166567.475022222
1906,151905.59119617
1907,185826.436952381
1908,128912.336728571
1909,148633.584380952
1910,130480.180945736
1911,189677.432603175
1912,276703.836
1913,166959.878761905
1914,81493.0530047264
1915,324606.629088095
1916,76091.1008182796
1917,251772.567621744
1918,133334.25387265
1919,163346.368636213
1920,171114.571190476
1921,414578.58657684
1922,319773.307630952
1923,210481.859547619
1924,222936.886888889
1925,220361.435218324
1926,376344.878793507
1927,131411.732071236
1928,156336.746539682
1929,121111.286547619
1930,135107.8405
1931,145738.563269841
1932,144806.773615873
1933,179869.515111111
1934,183190.861873016
1935,175385.420712698
1936,188830.814891053
1937,179082.621452381
1938,169648.348655172
1939,249383.767943101
1940,193072.783323855
1941,177701.516654734
1942,184303.125653354
1943,188804.487905812
1944,334197.938051411
1945,344895.13170552
1946,153593.002489636
1947,302714.397138095
1948,164214.783280112
1949,238420.16635202
1950,172243.060611944
1951,259094.899727273
1952,238589.482444444
1953,165056.253238095
1954,192250.464963925
1955,132716.667173848
1956,288089.983558525
1957,157620.466119048
1958,305306.043422409
1959,149005.031968254
1960,112221.98593401
1961,120083.272888523
1962,98789.0241681208
1963,115706.239648352
1964,119877.504856721
1965,155252.362083694
1966,148435.396666667
1967,281834.695672764
1968,401824.698610644
1969,376060.964829762
1970,417449.52934416
1971,430880.828237013
1972,361135.523819557
1973,276378.577087097
1974,318580.740746405
1975,437431.152594767
1976,268173.170695819
1977,379667.68625873
1978,346964.67937507
1979,331687.713495873
1980,189446.264427642
1981,342873.369454329
1982,229137.451998371
1983,215546.382635213
1984,169842.053210144
1985,224730.5811961
1986,222668.201045222
1987,175184.088224177
1988,177624.38177651
1989,193668.464664527
1990,221167.678524928
1991,220111.539988093
1992,214881.600206434
1993,176077.049874638
1994,240346.84103373
1995,179714.16530922
1996,262778.229452413
1997,321146.295151844
1998,333288.541499608
1999,254419.619903175
2000,304221.009246753
2001,264507.963806577
2002,239086.700306672
2003,252748.252450117
2004,261292.916402013
2005,224563.981917414
2006,223225.515786198
2007,255340.925515177
2008,204252.961589884
2009,192266.309712517
2010,187587.458486344
2011,132139.618021645
2012,171790.615203468
2013,180367.929714868
2014,191496.826337344
2015,194002.277535188
2016,199749.15062859
2017,199658.479911032
2018,121863.300734266
2019,130370.948919443
2020,125595.353066855
2021,117311.861083202
2022,172553.211642857
2023,157859.25057535
2024,259893.606492063
2025,338187.704428571
2026,179106.540561136
2027,160027.826337736
2028,156294.672112802
2029,175219.814251082
2030,270868.697589798
2031,232495.883019048
2032,256548.866461935
2033,263871.003331251
2034,167469.380563124
2035,201107.196870215
2036,193984.092666661
2037,198865.483341074
2038,300236.494657521
2039,195690.2968977
2040,332725.879404762
2041,259369.026535354
2042,202902.766113007
2043,164220.606634921
2044,180044.745777778
2045,203551.823688889
2046,143481.826628538
2047,145316.749049689
2048,133257.871491228
2049,137708.074211546
2050,162280.786058442
2051,106669.187489975
2052,132459.672904762
2053,141089.954621212
2054,93765.7733953359
2055,157923.746681217
2056,131105.580214286
2057,128164.538167888
2058,218937.787251082
2059,146186.326836386
2060,163811.175285714
2061,173959.77531746
2062,132143.214242892
2063,108415.455299376
2064,138522.358775785
2065,122119.982068004
2066,163473.763752381
2067,137083.538133333
2068,145587.880784382
2069,93408.1608571428
2070,105823.462612681
2071,100820.318749834
2072,139506.364658028
2073,137973.300522556
2074,178001.276666667
2075,140841.548681243
2076,119335.254162805
2077,145359.141047619
2078,130345.511180311
2079,135284.820754138
2080,113669.042612739
2081,130961.01110807
2082,139657.14752381
2083,143271.611460834
2084,107130.807259492
2085,126303.303147186
2086,130663.971621212
2087,131308.151660455
2088,110678.647703591
2089,90223.6960865335
2090,142024.811261905
2091,129026.464082707
2092,137572.864077122
2093,147176.130002506
2094,119321.892582081
2095,156831.371353875
2096,87364.4704600489
2097,100773.983370257
2098,143720.68527451
2099,70059.8181714286
2100,111000.983732279
2101,137451.351933333
2102,133133.0973163
2103,105503.769863679
2104,142299.23137907
2105,132530.023038095
2106,90801.0643333333
2107,220465.231
2108,120576.033169837
2109,114101.670905468
2110,129482.323809524
2111,150181.454318959
2112,143027.483889235
2113,127988.043617706
2114,114800.860782251
2115,164961.935400794
2116,122195.646142857
2117,152485.708735852
2118,133009.908772872
2119,102247.478319747
2120,114616.726041126
2121,108626.93135014
2122,109832.007607843
2123,99917.4595952381
2124,186362.045892948
2125,138769.287031307
2126,167602.601993789
2127,152971.733373016
2128,134301.400485737
2129,98101.1581540404
2130,144912.488735262
2131,164478.097165676
2132,125992.60239617
2133,124753.105619048
2134,124946.922360029
2135,102930.972371429
2136,102171.764266667
2137,123705.175241991
2138,135691.052654451
2139,144063.12908658
2140,135624.291471861
2141,146051.492111111
2142,131818.633844046
2143,137213.484363299
2144,126888.076156641
2145,135011.917577201
2146,150939.74687535
2147,161298.906546535
2148,133898.699549206
2149,142810.615658874
2150,198532.373040975
2151,119381.546491979
2152,166746.338916306
2153,165375.410764411
2154,114350.956636364
2155,135488.375471861
2156,267596.913945055
2157,247614.086921152
2158,237260.504186235
2159,212791.450081912
2160,172222.362432688
2161,248512.324387478
2162,399587.888411111
2163,354557.339971429
2164,245307.33697104
2165,174704.488174603
2166,145840.775521531
2167,207690.632535714
2168,202939.419519481
2169,191755.153539247
2170,217983.772732199
2171,146300.063528674
2172,141117.430849206
2173,157736.853285714
2174,238093.981307872
2175,288518.147375109
2176,312887.000890909
2177,253584.228167785
2178,207684.111803099
2179,144218.921817571
2180,232528.334507936
2181,180589.735673454
2182,226244.150692686
2183,197535.555851466
2184,137300.602912679
2185,134637.222519902
2186,152646.956409091
2187,142119.525
2188,152033.329714286
2189,252470.302333333
2190,89816.7628666667
2191,89424.5278153846
2192,99957.186031746
2193,105452.762428571
2194,99054.2719047619
2195,116099.446817526
2196,106512.760829123
2197,119324.07688254
2198,153577.260866786
2199,182580.058952381
2200,126492.47384127
2201,136620.470284314
2202,177414.389586919
2203,148946.850993789
2204,176485.426571429
2205,115007.053380208
2206,137215.266714286
2207,190680.544333333
2208,218960.581333333
2209,198646.439307692
2210,131197.470608482
2211,108827.091458541
2212,110960.851642857
2213,98975.3677032967
2214,152248.187428571
2215,101405.496091036
2216,148910.028284849
2217,78422.9465285714
2218,91144.6431658986
2219,90807.8501904762
2220,90114.1001182796
2221,324978.397921429
2222,270782.646883987
2223,299912.029148871
2224,220820.985615385
2225,134560.489049206
2226,201273.375428571
2227,206353.948954106
2228,268550.026703609
2229,235288.599998505
2230,163198.837427961
2231,206892.57428789
2232,187783.605996032
2233,181080.574293218
2234,239754.273252381
2235,227694.315770797
2236,269607.114007348
2237,359855.494515794
2238,206514.503333333
2239,119675.091119048
2240,163767.088666667
2241,148128.041567766
2242,139856.210075457
2243,130897.875142857
2244,109486.550349206
2245,103629.019844444
2246,136792.625308787
2247,121276.741587302
2248,123487.007769841
2249,127153.242349624
2250,133566.332520754
2251,127996.126912763
2252,171698.39989916
2253,164828.148040693
2254,177829.955538095
2255,191111.627214286
2256,180081.163723002
2257,207771.559525974
2258,170043.867165619
2259,180253.190059885
2260,154541.023888889
2261,173237.410378493
2262,195554.004273933
2263,357615.276728349
2264,408421.906839496
2265,158218.461097503
2266,279582.568262558
2267,347210.315842857
2268,360708.601025361
2269,159134.160612403
2270,178806.779228571
2271,223216.328666667
2272,202444.067358868
2273,165667.578
2274,174420.967297619
2275,163174.694436508
2276,183319.752469979
2277,180029.152380952
2278,151524.367589964
2279,125968.113486542
2280,113975.210129748
2281,185579.827150915
2282,194108.116630729
2283,102078.756452614
2284,121378.375139683
2285,140724.782316306
2286,126781.174168369
2287,334222.451042546
2288,273720.482705339
2289,346816.249898021
2290,418945.793925253
2291,322942.485323587
2292,402026.383922872
2293,437738.090240476
2294,402793.377297801
2295,414353.046906205
2296,292809.307539682
2297,324170.686036555
2298,328700.919572644
2299,381736.105425397
2300,324139.66384874
2301,282305.660481117
2302,238189.721613849
2303,235688.4797421
2304,244074.118606815
2305,195477.489696537
2306,199325.398101299
2307,195717.217037807
2308,222287.009195805
2309,280600.741742857
2310,209876.907603191
2311,202599.859762637
2312,172054.248337006
2313,176377.878631169
2314,173479.130695094
2315,175781.580934199
2316,181643.069650794
2317,181739.407243146
2318,176975.766598474
2319,176436.805174194
2320,180663.103163527
2321,247775.788466762
2322,170985.333436171
2323,171052.765016454
2324,171052.604804816
2325,216014.414463431
2326,170530.354302551
2327,210244.719004811
2328,223427.251038433
2329,180679.707145355
2330,183100.527127706
2331,343330.308920965
2332,391500.269182675
2333,317412.056298075
2334,261174.818503836
2335,264879.799873016
2336,335595.424564214
2337,191918.051284182
2338,267086.840949742
2339,231490.988887422
2340,379000.296480952
2341,220185.414704529
2342,227325.232548362
2343,219228.046549762
2344,233356.516614535
2345,243206.658873482
2346,219473.297115788
2347,197315.340619698
2348,228604.247529108
2349,168827.193758029
2350,285053.611438214
2351,269853.42790166
2352,255171.513843557
2353,274952.904328571
2354,131528.817585137
2355,146018.500610152
2356,154596.681905129
2357,204809.543046875
2358,200086.719580808
2359,131909.123862991
2360,119380.388431609
2361,142677.655167578
2362,268068.865539683
2363,137793.324606786
2364,157218.450833333
2365,224018.074438257
2366,179975.692785883
2367,223127.438829104
2368,216407.195622116
2369,225435.184848063
2370,175162.511099567
2371,174291.793155131
2372,186968.851552412
2373,261581.35691039
2374,301304.979401732
2375,231979.215967109
2376,270156.915012987
2377,299806.611666667
2378,141498.64865671
2379,192699.454333333
2380,145566.705958594
2381,163700.502285714
2382,192192.562222222
2383,207216.980582179
2384,236502.056319902
2385,153808.273015152
2386,142621.23387172
2387,134613.229349206
2388,109590.146696437
2389,132649.834595238
2390,137455.618269841
2391,139104.047879699
2392,112262.113803881
2393,160786.813468254
2394,146942.509904762
2395,193462.479809524
2396,143794.943794737
2397,201661.500222222
2398,122937.125142857
2399,72997.5146952027
2400,71095.043576155
2401,118084.522451304
2402,134955.990730235
2403,135531.66798344
2404,148697.381880952
2405,158453.029714286
2406,138961.819155311
2407,129123.647294746
2408,140858.361413919
2409,133203.170373016
2410,167288.066803922
2411,123847.845336948
2412,154070.895757143
2413,122927.899208569
2414,134757.674935354
2415,137150.301153911
2416,123499.113240166
2417,123997.076928571
2418,121864.975820187
2419,133011.334951048
2420,128641.085896537
2421,149482.251349624
2422,120188.651617582
2423,129967.456376724
2424,147483.766809524
2425,250226.672714286
2426,136247.771972527
2427,125930.524647619
2428,167846.837746032
2429,114412.860500884
2430,130563.616688345
2431,131439.918968254
2432,135152.899069542
2433,142825.485193529
2434,141525.779432234
2435,154402.548890176
2436,108095.587550794
2437,112931.529527258
2438,129486.420932466
2439,114487.404603175
2440,124635.675988187
2441,113923.758195238
2442,105937.073923909
2443,122200.763545788
2444,129848.861613527
2445,91989.0199070242
2446,139294.058954887
2447,191857.263705096
2448,148022.82973699
2449,117315.502225999
2450,155785.245683983
2451,131222.677033471
2452,200195.437757576
2453,96758.6366012987
2454,116483.555809524
2455,121145.165023809
2456,129338.975208855
2457,122232.946064052
2458,122751.454858586
2459,107223.332606349
2460,149517.52279771
2461,113268.073275325
2462,139780.239815217
2463,115172.381349376
2464,175326.743285714
2465,132342.730184874
2466,119145.555203922
2467,150218.226793651
2468,101874.380732534
2469,101807.499294067
2470,184205.250422969
2471,212571.121857143
2472,177763.195333333
2473,128746.549028083
2474,117574.469978697
2475,219852.452952381
2476,121594.556295066
2477,131268.267814455
2478,161137.659214286
2479,123060.678825108
2480,137934.722309524
2481,127286.865942747
2482,132319.874140083
2483,117056.497527635
2484,122858.174622477
2485,123446.928661013
2486,146381.665970263
2487,205696.992
2488,144825.11870505
2489,161316.200833333
2490,142253.115683827
2491,93825.1411790698
2492,182485.954123016
2493,140968.980418301
2494,154809.903708684
2495,103949.829644796
2496,229088.273514286
2497,152113.386786056
2498,119822.835256976
2499,101694.590102438
2500,133680.31347619
2501,133834.175447619
2502,148909.264138095
2503,114472.972467949
2504,199126.149111111
2505,218812.059995721
2506,264865.862509394
2507,316526.902994641
2508,258700.43874899
2509,221395.537072623
2510,229678.121291043
2511,183189.457053088
2512,210160.322253644
2513,231134.612939676
2514,209903.576521156
2515,148985.901951546
2516,167642.801852993
2517,135499.356
2518,143651.650454545
2519,225929.453407026
2520,201762.006393636
2521,194169.879370321
2522,225306.89487305
2523,131806.680127385
2524,138475.35867619
2525,139501.796706349
2526,143097.609051471
2527,117640.613124183
2528,126723.221309354
2529,137519.670722222
2530,122696.108358621
2531,251502.233412621
2532,226219.186174529
2533,205442.173225901
2534,238600.691521794
2535,292599.254461317
2536,233183.313552655
2537,211888.652938498
2538,183787.585615179
2539,185019.090887578
2540,178652.569991883
2541,179011.269005518
2542,169284.285645662
2543,135421.974274937
2544,124921.21177265
2545,132802.625160547
2546,143356.071
2547,142634.091964935
2548,156990.633185714
2549,165849.984888278
2550,400190.9336
2551,146572.675104762
2552,124716.866948814
2553,87724.9627079365
2554,120671.751541181
2555,106164.15659707
2556,105545.79677619
2557,119186.14677269
2558,166827.4036
2559,128043.564478697
2560,132748.49732684
2561,122898.516367521
2562,120132.580677109
2563,128351.391716011
2564,175266.049833333
2565,130975.84932381
2566,148724.342148551
2567,130581.904899066
2568,178145.288095238
2569,180676.253462652
2570,131665.629662745
2571,186296.248113033
2572,160253.986333333
2573,206830.991666667
2574,259299.525797131
2575,127417.22152381
2576,137430.331728636
2577,176509.24252381
2578,93135.0666262161
2579,81864.3619278034
2580,139367.005812866
2581,137487.487318326
2582,124132.502858282
2583,251638.238868336
2584,169673.258928571
2585,200906.600654159
2586,214476.109108791
2587,195493.082183832
2588,131006.595045961
2589,145210.905818752
2590,222544.318679974
2591,201594.347666667
2592,223002.785180109
2593,258152.882803014
2594,171107.762238095
2595,200729.054262253
2596,320065.991400697
2597,202745.143518803
2598,263364.915392496
2599,336461.750478139
2600,145333.282533333
2601,142406.869607504
2602,97808.4621835498
2603,103887.901619048
2604,101951.553802975
2605,100693.791090816
2606,149997.482238095
2607,172943.787683832
2608,200611.702
2609,161360.723666667
2610,108595.713515873
2611,143865.409021645
2612,151703.52657907
2613,125571.821378864
2614,126894.306694139
2615,150160.025640693
2616,138045.964669597
2617,174344.883333333
2618,186363.661333333
2619,198123.613079365
2620,185026.223722222
2621,177889.875519814
2622,186270.853730159
2623,242308.305837047
2624,306203.410706577
2625,286341.012475302
2626,169690.780980159
2627,170001.870915433
2628,442988.616561438
2629,455644.839249529
2630,343169.947694118
2631,420178.577782862
2632,437559.289880485
2633,293186.721181385
2634,375822.332134127
2635,147474.164824524
2636,189767.295214286
2637,175502.6749
2638,249017.376081222
2639,184004.734333333
2640,150550.712095238
2641,117893.867876637
2642,205077.744855025
2643,121146.905082051
2644,146919.448166667
2645,104050.87224016
2646,95447.0584682651
2647,114732.810437895
2648,149229.48858658
2649,143044.676611111
2650,131527.986148918
2651,156660.690095238
2652,410115.252239216
2653,255025.42870751
2654,253974.88959545
2655,363816.004047186
2656,308151.126140783
2657,323650.615520238
2658,282164.993657075
2659,307734.048322761
2660,331905.46075112
2661,328118.43853022
2662,352122.944625613
2663,270736.164666658
2664,282160.113904762
2665,323213.524261548
2666,288721.249995238
2667,167654.661720851
2668,176251.702966126
2669,180469.633350758
2670,277011.030857736
2671,181054.140844553
2672,188946.200068207
2673,207661.994125558
2674,211738.859389844
2675,167312.134351832
2676,184255.361678857
2677,198755.030730159
2678,258084.259893146
2679,271798.474885021
2680,265549.128285215
2681,405841.795359851
2682,337655.897015873
2683,498439.856211765
2684,314187.799364009
2685,342886.075260113
2686,258141.229865744
2687,312877.617401732
2688,228213.944467397
2689,203364.355979049
2690,466853.761553501
2691,195151.07869468
2692,134169.987032142
2693,196281.979783315
2694,133154.904635316
2695,199038.925937653
2696,182873.030555307
2697,203133.003603175
2698,200349.712984127
2699,188739.10486507
2700,170806.916623794
2701,163852.499897836
2702,125478.709467419
2703,136701.340069841
2704,144339.811777778
2705,126561.609088736
2706,119401.490742043
2707,127399.544451726
2708,128963.682348797
2709,111077.629670552
2710,127788.273089322
2711,268504.795333333
2712,369448.038438095
2713,176724.446682443
2714,149976.808828092
2715,172057.223839946
2716,152434.945589169
2717,183409.131583708
2718,232039.18074621
2719,155449.619285714
2720,164412.219785714
2721,140850.485789854
2722,162388.488111111
2723,148380.954069264
2724,126427.507061106
2725,135421.599994062
2726,137879.875831055
2727,174817.326952381
2728,167096.792920635
2729,157190.00215873
2730,136284.624161239
2731,115521.854480952
2732,118512.170793651
2733,162510.176288889
2734,153027.285246449
2735,130706.647033478
2736,144843.373912698
2737,124884.667963444
2738,139810.585734238
2739,158917.4495
2740,132197.164261905
2741,148530.788730159
2742,158096.243982684
2743,149416.456468254
2744,151647.792526862
2745,138332.307184982
2746,130933.095631503
2747,144345.264833333
2748,121620.668657157
2749,132676.078220846
2750,125870.95327619
2751,126143.245152958
2752,203787.653
2753,156492.271651515
2754,230921.954666667
2755,130329.061232493
2756,96912.0846595788
2757,87560.7055357143
2758,91752.2130148902
2759,158915.87431746
2760,143489.868866667
2761,146443.516664835
2762,147790.143281385
2763,190816.5755
2764,152300.263571429
2765,247468.937333333
2766,142528.273656566
2767,93144.9712063492
2768,132987.488740216
2769,138219.066707848
2770,146161.480144928
2771,116846.246812761
2772,114415.378852869
2773,166906.705425397
2774,136956.892452723
2775,141601.75969697
2776,139247.409714286
2777,149732.198495238
2778,118972.237203463
2779,151935.241809524
2780,112337.726898551
2781,97595.310280023
2782,100381.014236652
2783,106458.652734188
2784,128346.439439818
2785,147885.579128788
2786,75380.6389618693
2787,116530.115025641
2788,89230.1442282211
2789,194777.678136646
2790,108325.196916239
2791,124087.64715371
2792,81036.0896747253
2793,153984.04902236
2794,110670.489682741
2795,117654.421021053
2796,96942.5895657373
2797,193888.976444444
2798,123745.522387788
2799,119928.664587413
2800,86110.8210242625
2801,109253.20918411
2802,123265.272092982
2803,166278.870571429
2804,132958.709685714
2805,106210.755240896
2806,96961.8837604152
2807,142712.81552381
2808,148304.339015873
2809,125493.100013871
2810,134014.850839883
2811,161530.8885
2812,149221.736857143
2813,172000.184015873
2814,171985.875883598
2815,110826.624928571
2816,213925.182825397
2817,139773.472126984
2818,126631.610442699
2819,174919.001320771
2820,147910.229047619
2821,124268.03347619
2822,169368.125222222
2823,266487.776761905
2824,182742.707888889
2825,148739.056425397
2826,127919.906198398
2827,142242.695018823
2828,246434.902472456
2829,204789.799713187
2830,234996.477976357
2831,190711.095988106
2832,244891.331388889
2833,285242.532832485
2834,215118.908676303
2835,221412.060725043
2836,197243.465839568
2837,164088.608795985
2838,148267.071714286
2839,183721.816277311
2840,189742.263997359
2841,201256.389821041
2842,225892.764804628
2843,144357.741619048
2844,160729.331095238
2845,124728.201139423
2846,214048.004937012
2847,193489.558277778
2848,204535.249798349
2849,208404.600944606
2850,265880.236029286
2851,229315.320710777
2852,232689.888906035
2853,233973.09764329
2854,140803.325434887
2855,208099.073684644
2856,207641.423355105
